,Unnamed: 0,Source,Author,Title,URL,date,content
1276,228,Fox News,Associated Press,Virginia plans to eliminate higher education requirement for many executive branch jobs,https://www.foxnews.com/politics/virginia-plans-eliminate-higher-education-requirement-executive-branch-jobs,2023-05-31T17:46:32Z,"The state of Virginia is set to make a big change in a hiring practice by eliminating the requirement or preference that applicants for many executive branch jobs have a higher-education degree.
""Th… [+1270 chars]"
1277,229,Fox News,Kyle Morris,"Trump campaign attacks DeSantis for supporting Trump nominee, claims he 'voted' for Senate-confirmed position",https://www.foxnews.com/politics/trump-campaign-attacks-desantis-supporting-trump-nominee-claims-voted-senate-confirmed-position,2023-05-31T20:21:39Z,"Former President Donald Trump's campaign falsely claimed Tuesday that Florida Gov. Ron DeSantis, a former member of the House, ""voted for"" Trump-nominated Christopher Wray to become the next FBI dire… [+5361 chars]"
1278,230,Fox News,Brandon Gillespie,WATCH: WH official left speechless when asked whether Biden is 'corrupt': 'Nothing to these claims',https://www.foxnews.com/politics/white-house-official-left-speechless-when-asked-whether-biden-corrupt,2023-05-31T20:53:33Z,"National Security Council spokesman John Kirby was left speechless Wednesday when questioned by a reporter over whether President Biden is ""corrupt.""
The exchange between Kirby and New York Post rep… [+2831 chars]"
1279,231,Fox News,Associated Press,Minnesota Gov. Tim Walz signs bill legalizing recreational marijuana for people over 21 starting in August,https://www.foxnews.com/us/minnesota-gov-tim-walz-signs-bill-legalizing-recreational-marijuana-people-over-21-starting-august,2023-05-31T14:32:12Z,"<ul><li>Jesse Ventura, Minnesota's governor from 1999-2003, was one of the first governors in the country to support the legalization of marijuana.</li><li>Gov. Tim Walz signed a bill on May 30, 2023… [+3659 chars]"
1280,232,Fox News,Elizabeth Elkind,House GOP blasts CBO projection that Biden-McCarthy debt limit deal would actually expand SNAP,https://www.foxnews.com/politics/house-gop-blasts-projection-that-biden-mccarthy-debt-limit-deal-would-expand-snap-completely-false,2023-05-31T03:18:29Z,"House Republican leaders are dismissing the Congressional Budget Offices (CBO) latest projection that says the debt limit deal struck by President Biden and Speaker Kevin McCarthy, R-Calif., would ac… [+3175 chars]"
1281,233,Fox News,Charles Creitz,'No way in holy hell' FBI should 'get away with' stymying GOP oversight again: Nunes,https://www.foxnews.com/media/no-way-holy-hell-fbi-wray-get-away-stymying-gop-oversight-nunes,2023-05-31T22:10:44Z,"As two top Republican lawmakers seek a physical copy of an FBI form a whistleblower claims will show President Biden was involved in an alleged bribe, the former top Republican on the House Intellige… [+3689 chars]"
1282,234,Fox News,Aaron Kliegman,Activists launch Jews Against Soros to oppose mega-donor's 'radical left-wing influence',https://www.foxnews.com/politics/activists-launch-jews-against-soros-oppose-mega-donors-radical-left-wing-influence,2023-05-31T22:31:37Z,"Conservative activists on Wednesday announced the formation of Jews Against Soros, a self-described grassroots coalition of Jews who oppose the ""radical left-wing influence"" of George Soros, a libera… [+5070 chars]"
1283,235,Fox News,Alexander Hall,Kamala Harris' 'word salads' defended on 'The View:' Lawyers 'speak in threes so people remember',https://www.foxnews.com/media/kamala-harris-word-salads-defended-view-lawyers-speak-threes-people-remember,2023-05-31T10:00:46Z,"""The View"" co-hosts clashed over Vice President Kamala Harris' public speaking skills Tuesday, with one saying she needs to ""immediately fix"" her repetitive style and another defending it as a method… [+2768 chars]"
1284,236,Fox News,Associated Press,California Gov. Gavin Newsom announces plan to buy massive amounts of renewable energy as temperatures rise,https://www.foxnews.com/us/california-gov-gavin-newsom-announces-buy-massive-amounts-renewable-energy-temperatures-rise,2023-05-31T15:48:09Z,"For most of the year, California's quest to rid itself of fossil fuels seems on track: Electric cars populate highways while energy from wind, solar and water provides much of the power for homes and… [+6362 chars]"
1285,237,Fox News,Associated Press,New York Mayor Eric Adams enacts 'Homeless Bill of Rights' to strengthen legal protections for homeless people,https://www.foxnews.com/us/new-york-mayor-eric-adams-enacts-homeless-bill-rights-strengthen-legal-protections-homeless-people,2023-05-31T12:26:11Z,"<ul><li>Around 70,000 international migrants have arrived in New York City since last spring, causing the city's homeless issue to worsen. </li><li>Because of this, New York Mayor Eric Adams enacted … [+3585 chars]"
1286,238,Fox News,Hanna Panreck,"Sen. Tim Scott blasts Joy Behar over claim he 'doesn't get' racism: 'Dumbest, most offensive thing'",https://www.foxnews.com/media/sen-tim-scott-blasts-joy-behar-over-claim-doesnt-get-racism-dumbest-most-offensive-thing,2023-05-31T16:24:39Z,"Sen. Tim Scott, R-S.C., doubled down on his criticism of ""The View"" co-host Joy Behar during an appearance on ""The Clay Travis and Buck Sexton Show,"" saying her comments about him on the ABC daytime … [+3642 chars]"
1287,239,Fox News,Associated Press,Oklahoma high court rules 'medical emergency' requirements for abortion laws unconstitutional,https://www.foxnews.com/politics/oklahoma-high-court-rules-medical-emergency-requirements-abortion-laws-unconstitutional,2023-05-31T20:16:08Z,"<ul><li>A 6-3 majority on the Oklahoma Supreme Court on Wednesday ruled that two state laws restricting abortion are unconstitutional.</li><li>The laws, which require a ""medical emergency"" in order f… [+4041 chars]"
1288,240,Fox News,Aubrie Spady,"Riley Gaines rips NV bill punishing schools for trans athlete policies, says Dems want girls 'humiliated'",https://www.foxnews.com/politics/riley-gaines-rips-nv-bill-punishing-schools-trans-athlete-policies-says-dems-want-girls-humiliated,2023-05-31T15:14:20Z,"Athlete and activist Riley Gaines begged the question, ""Why are democrats so desperate to put boys into girls locker rooms and sports,"" as members of the party in Nevada attempt to punish schools tha… [+2370 chars]"
1289,241,Fox News,Associated Press,Maine bipartisan legislation would allow Native Americans to benefit from federal laws despite land settlement,https://www.foxnews.com/us/maine-bipartisan-legislation-allow-native-americans-benefit-federal-laws-despite-land-settlement,2023-05-31T17:25:55Z,"New legislation would allow Native Americans in Maine to benefit from federal laws despite terms of a land claims settlement, providing help to Wabanaki tribes while stopping short of full sovereignt… [+2398 chars]"
1290,242,Fox News,Ryan Morik,Alabama bans transgender female athletes from women's college sports,https://www.foxnews.com/sports/alabama-bans-transgender-female-athletes-participating-womens-college-sports,2023-05-31T01:51:55Z,"Alabama Gov. Kay Ivey signed legislation Tuesday that prohibits transgender women from participating on female sports teams in college.
The state had previously banned transgender athletes from part… [+1917 chars]"
1291,243,Fox News,Associated Press,6 Sonic Drive-In restaurants in northern Nevada pay $71K for child labor violations,https://www.foxnews.com/us/6-sonic-drive-restaurants-northern-nevada-pay-71k-child-labor-violations,2023-05-31T22:06:24Z,"<ul><li>Six Sonic Drive-In restaurant owners and operators in northern Nevada have settled violations of federal child labor regulations by paying more than $71,000 in civil penalties.</li><li>Sonic … [+2265 chars]"
1292,244,Fox News,Andrew Miller,Comey calls Trump a threat to ‘rule of law’ weeks after Durham report blasted FBI’s ‘fidelity to the law’,https://www.foxnews.com/politics/comey-trump-threat-rule-law-durham-report-blasted-fbis-fidelity-law,2023-05-31T19:48:28Z,"Former FBI Director James Comey this week declared President Trump to be a ""threat"" to the rule of law, a few weeks after Special Counsel John Durham's investigation concluded that Comey's FBI failed… [+2215 chars]"
1293,245,Fox News,Elizabeth Elkind,GOP opponents of Biden-McCarthy deal say waiver language makes budget-cutting tool ‘meaningless’,https://www.foxnews.com/politics/gop-opponents-biden-mccarthy-deal-waiver-language-makes-budget-cutting-tool-meaningless,2023-05-31T00:24:28Z,House Republicans who oppose the debt ceiling deal between President Biden and House Speaker Kevin McCarthy are pointing out that language aimed at curbing expensive federal regulations is undercut b… [+2556 chars]
1294,246,Fox News,Lindsay Kornick,Transgender model's memoir claims it's 'nightmarish' to live in the U.S.,https://www.foxnews.com/media/transgender-models-memoir-claims-nightmarish-live,2023-05-31T09:51:31Z,"Geena Rocero, a transgender model, appeared on ""CBS Mornings"" to discuss a new memoir titled ""Horse Barbie"" which described life in the U.S. as a trans person ""nightmarish.""
Roceros memoir tracks th… [+3092 chars]"
1295,247,Fox News,"Paul Steinhauser, Ryan Gaydos",Pence calls Los Angeles Dodgers' decision to honor Sisters of Perpetual Indulgence 'deeply offensive',https://www.foxnews.com/politics/pence-calls-los-angeles-dodgers-decision-honor-sisters-perpetual-indulgence-deeply-offensive,2023-05-31T20:58:49Z,Former Vice President Mike Pence is speaking out against the decision by Major League Baseball's Los Angeles Dodgers to welcome an LGBTQIA+ group called the Sisters of Perpetual Indulgence at the tea… [+2807 chars]
1296,248,Fox News,Anders Hagstrom,Tim Scott comes out against McCarthy-Biden debt deal for giving president 'open checkbook',https://www.foxnews.com/politics/tim-scott-comes-against-mccarthy-biden-debt-deal-giving-president-open-checkbook,2023-05-31T15:39:19Z,"Sen. Tim Scott, R-S.C., announced Wednesday that he opposes House Speaker Kevin McCarthy's negotiated budget deal with President Biden.
In an Axios interivew, Scott argued the bill does too little t… [+2594 chars]"
1297,249,Fox News,Lawrence Richard,Newly-elected Chicago Mayor responds after city suffers deadliest Memorial Day weekend on record: 'devastated',https://www.foxnews.com/us/newly-elected-chicago-mayor-responds-after-city-suffers-deadliest-memorial-day-weekend-record,2023-05-31T08:58:40Z,"Chicago Mayor Brandon Johnson released a statement condemning the deadly violence that the city suffered over Memorial Day weekend, its deadliest on record, according to a report.
The weekend saw 53… [+3033 chars]"
1298,250,Fox News,Jon Raasch,"Next generation arms race could cause 'extinction' event akin to nuclear war, pandemic: tech chief",https://www.foxnews.com/tech/next-generation-arms-race-could-cause-extinction-event-akin-nuclear-war-pandemic-tech-chief,2023-05-31T06:03:54Z,"An artificial intelligence arms race between countries and corporations to see who can develop the most powerful AI machines could create an existential threat to humanity, the co-founder of an AI sa… [+2900 chars]"
1299,251,Fox News,Timothy Nerozzi,North Korea elected to World Health Organization executive board,https://www.foxnews.com/world/north-korea-elected-who-executive-board,2023-05-31T17:53:29Z,"The Democratic People's Republic of Korea has been elected to the executive board of the World Health Organization (WHO).
The North Korean Ministry of Public Health's Dr. Jong Min Pak has been seate… [+2810 chars]"
1300,252,Fox News,Jeffrey Clark,Actor James Van Der Beek bashes DNC for refusing to hold Biden debate: ‘How is this a democracy?’,https://www.foxnews.com/media/actor-james-van-der-beek-bashes-dnc-refusing-hold-biden-debate-how-this-democracy,2023-05-31T12:05:26Z,"Actor James Van Der Beek blasted the Democratic National Committee for planning on foregoing primary debates between President Joe Biden and other presidential contenders for 2024. 
""I mean, what th… [+3287 chars]"
1301,253,Fox News,Yael Halon,New York City Mayor Eric Adams blasts 'negativity and divisiveness' in CUNY Law student's commencement speech,https://www.foxnews.com/media/new-york-city-mayor-eric-adams-negativity-divisiveness-cuny-law-students-commencement-speech,2023-05-31T11:00:41Z,"Democrat New York City Mayor Eric Adams slammed the City University of New York
 (CUNY) School of Law's graduation speaker for her ""words of negativity and divisiveness"" after she attacked the ""fasc… [+5277 chars]"
1302,254,Fox News,Howard Kurtz,Why the media have turned on Ron DeSantis,https://www.foxnews.com/shows/media-buzz/why-media-have-turned-ron-desantis,2023-05-31T07:01:17Z,"The medias conventional wisdom, now hardening into cement, is that Donald Trump will be the Republican nominee next year, taking on President Biden.
And theres a good chance that could happen. Trump… [+4645 chars]"
1303,255,Fox News,Adam Shaw,"Trump’s call to end birthright citizenship echoes past calls, likely to face similar opposition",https://www.foxnews.com/politics/trumps-call-end-birthright-citizenship-echoes-past-calls-likely-face-similar-opposition,2023-05-31T22:42:08Z,Former President Trumps call this week for an end to birthright citizenship for the children of those in the country illegally echos a promise he has made multiple times before but did not enact amid… [+5552 chars]
1304,256,Fox News,Bailee Hill,"Sunny Hostin, Jane Fonda under fire for bashing White Americans: 'Not making the country better'",https://www.foxnews.com/media/sunny-hostin-jane-fonda-under-fire-bashing-white-americans-making-country-better,2023-05-31T16:00:46Z,"Liberal elites like Academy award-winning actress Jane Fonda and ""The View"" co-host Sunny Hostin endured fierce backlash over their scrutiny targeting White men and women in attacks on the ""patriarch… [+4435 chars]"
1305,257,Fox News,Deirdre Reilly,"AI has power to 'manipulate' Americans, says Sen. Josh Hawley, advocates for right to sue tech companies",https://www.foxnews.com/lifestyle/ai-power-manipulate-americans-sen-josh-hawley-advocates-right-sue-tech-companies,2023-05-31T06:00:12Z,"Senator Josh Hawley, R-Mo., is very concerned about the power of Artificial Intelligence to ""manipulate Americans and the ""facts"" they are given from the technology on a daily basis.
""I'm worried ab… [+4688 chars]"
1306,258,Fox News,"Joe Schoffstall, Cameron Cawthorne","George Soros' son has visited the White House at least 17 times since Biden took office, records show",https://www.foxnews.com/politics/george-soros-son-visited-white-house-at-least-17-times-since-biden-took-office-records-show,2023-05-31T15:18:59Z,"Alex Soros, son of liberal billionaire George Soros, has maintained access to the upper echelons of President Biden's White House and has frequently taken advantage of those channels.
The younger So… [+4854 chars]"
1307,259,Fox News,Michael Lee,"Chinese 'debt-trap' crippling poor economies, endangering US national security",https://www.foxnews.com/world/chinese-debt-trap-crippling-poor-economies-endangering-us-national-security,2023-05-31T11:00:48Z,"Chinese loans with secretive and unforgiving terms are threatening to cripple multiple developing countries whose concessions to China could begin to have implications for U.S. national security.
""T… [+6644 chars]"
1308,260,Fox News,Brooke Singman,Senate GOP demands answers on security clearances of signatories of Hunter Biden laptop letter,https://www.foxnews.com/politics/senate-gop-demand-answers-on-status-of-security-clearances-for-signatories-of-hunter-biden-laptop-letter,2023-05-31T22:11:38Z,EXCLUSIVE: Senate Republicans are demanding the Office of the Director of National Intelligence provide information on the status of security clearances for the 51 ex-officials who signed onto a lett… [+3827 chars]
1309,261,Fox News,Associated Press,Wisconsin lawmakers consider legislation to tighten prohibitions on sexual assault within the National Guard,https://www.foxnews.com/politics/wisconsin-lawmakers-consider-legislation-tighten-prohibitions-sexual-assault-within-national-guard,2023-05-31T12:36:58Z,Lawmakers are set to consider a package of legislation that would tighten prohibitions on sexual assault within the Wisconsin National Guard after a scathing federal report found commanders had for y… [+4366 chars]
1310,262,Fox News,Ryan Morik,"A’s fan storms field before game, runs the bases",https://www.foxnews.com/sports/as-fan-storms-field-before-game-security-lets-him-run-bases,2023-05-31T01:33:56Z,"The Oakland Athletics seem more and more ready to head to Las Vegas by the day.
Before a recent A's game in the Bay Area, a fan decided to risk taking the field and running the bases.
While the gro… [+1377 chars]"
1311,263,Fox News,Rebekah Koffler,"While Washington security establishment was busy chasing Russia collusion hoax, Putin invaded Ukraine",https://www.foxnews.com/opinion/washington-security-establishment-chasing-russia-collusion-hoax-putin-ukraine,2023-05-31T10:00:56Z,"One of the key things that jumped out at me reading the 316-page Durham Report is the obsession with which the Washington security establishment was trying to prove the non-existent Trump-Russia ""col… [+5476 chars]"
1312,264,Fox News,"Adam Shaw, Houston Keene",Virginia Gov. Youngkin sending National Guard troops to southern border to aid Texas with migrant crisis,https://www.foxnews.com/politics/virginia-gov-youngkin-sending-national-guard-troops-southern-border-aid-texas-migrant-crisis,2023-05-31T15:34:51Z,Virginia Gov. Glenn Youngkin on Wednesday announced that the state is sending National Guard troops to the southern border in order to aid Texas with the ongoing crisis at its border with Mexico -- b… [+3619 chars]
1313,265,Fox News,"Bret Baier, Amy Munneke",Whatever happened to ... Hong Kong pro-democracy protests?,https://www.foxnews.com/world/whatever-happened-to-hong-kong-pro-democracy-protests,2023-05-31T23:51:48Z,"The protests that began nearly four years ago in Hong Kong have all but died out. China, however, has gained power and influence in the region with its National Security Law and aggression toward Tai… [+8565 chars]"
1314,266,Fox News,Lawrence Richard,South Korea recovers piece from North Korea's failed spy satellite rocket launch: 'serious defects',https://www.foxnews.com/world/south-korea-recovers-piece-north-koreas-failed-spy-satellite-rocket-launch-serious-defects,2023-05-31T07:52:48Z,"South Koreas military said it salvaged an object presumed to be part of the crashed North Korean rocket carrying a spy satellite after it plunged into waters near South Korea. 
Later, the Defense Mi… [+5545 chars]"
1315,267,Fox News,Rick Perry,Biden's 'clean and green' push will result in blackouts and bankruptcy for America,https://www.foxnews.com/opinion/biden-clean-green-blackouts-bankruptcy-america,2023-05-31T14:00:30Z,"From the beginning, President Joe Biden has made it clear his administration will focus on a ""clean"" and ""green"" future, including an aggressive move toward electric vehicles (EVs).
Unfortunately, h… [+5210 chars]"
1316,268,Fox News,"Kurt Knutsson, CyberGuy Report",International crackdown on criminal marketplaces selling stolen data,https://www.foxnews.com/tech/international-crackdown-criminal-marketplaces-selling-stolen-data,2023-05-31T18:38:14Z,One of the most important tips I have focused on in recent months is the importance of updating and changing your passwords regularly and using unique passwords for different websites. While this hel… [+7598 chars]
1317,269,Fox News,"Joe Schoffstall, Cameron Cawthorne","George Soros' son has visited the White House at least 17 times since Biden took office, records show",https://www.foxnews.com/politics/george-soros-son-visited-white-house-at-least-17-times-since-biden-took-office-records-show,2023-05-31T15:18:59Z,"Alex Soros, son of liberal billionaire George Soros, has maintained access to the upper echelons of President Biden's White House and has frequently taken advantage of those channels.
The younger So… [+4854 chars]"
1318,270,Fox News,Dana Blanton,Fox News Poll: Voters believe COVID-19 pandemic permanently changed US,https://www.foxnews.com/official-polls/fox-news-poll-voters-believe-covid-19-pandemic-permanently-changed-u-s,2023-05-31T22:00:09Z,"While a majority of voters believes the coronavirus pandemic is in check, over half say it has changed us forever. 
The latest Fox News survey finds 57% think the virus has permanently changed how w… [+2615 chars]"
1319,271,Fox News,Charles Creitz,'No way in holy hell' FBI should 'get away with' stymying GOP oversight again: Nunes,https://www.foxnews.com/media/no-way-holy-hell-fbi-wray-get-away-stymying-gop-oversight-nunes,2023-05-31T22:10:44Z,"As two top Republican lawmakers seek a physical copy of an FBI form a whistleblower claims will show President Biden was involved in an alleged bribe, the former top Republican on the House Intellige… [+3689 chars]"
1320,272,Fox News,Brandon Gillespie,WATCH: WH official left speechless when asked whether Biden is 'corrupt': 'Nothing to these claims',https://www.foxnews.com/politics/white-house-official-left-speechless-when-asked-whether-biden-corrupt,2023-05-31T20:53:33Z,"National Security Council spokesman John Kirby was left speechless Wednesday when questioned by a reporter over whether President Biden is ""corrupt.""
The exchange between Kirby and New York Post rep… [+2831 chars]"
1321,273,Fox News,Anders Hagstrom,"Iran prepared for ‘wholesale export’ of weapons to its allies, top general says",https://www.foxnews.com/world/iran-prepared-wholesale-export-weapons-allies-top-general-says,2023-05-31T17:16:06Z,"Iran plans to ramp up its exportation of weapons and other military equipment in the coming months, one of the country's top generals said Wednesday.
The chief of staff of the Iranian Armed Forces, … [+2107 chars]"
1322,274,Fox News,"Brooke Singman, David Spunt",House GOP to start contempt proceedings against Wray as FBI refuses to produce Biden document,https://www.foxnews.com/politics/house-republicans-to-begin-to-hold-wray-in-contempt-as-fbi-refuses-to-produce-biden-document-to-oversight,2023-05-31T20:50:47Z,House Oversight Committee Chairman James Comer said he will begin contempt of Congress proceedings against FBI Director Christopher Wray if the bureau does not physically turn over the Biden document… [+4673 chars]
1323,275,Fox News,Adam Sabes,Joran van der Sloot can't be accused of killing Natalee Holloway because body has 'never been found': Lawyer,https://www.foxnews.com/us/joran-van-der-sloot-cant-be-accused-killing-natalee-holloway-because-body-has-never-been-found-lawyer,2023-05-31T01:46:30Z,"Joran van der Sloot, the prime suspect in the disappearance of Natalee Holloway, cannot be accused of murdering her because her body has never been found, his lawyer says.
Van der Sloot is the prime… [+3205 chars]"
1324,276,Fox News,Chris Pandolfo,"White House 'loath to comment' on Biden sex accuser defecting to Russia, says her claims are 'baseless'",https://www.foxnews.com/politics/white-house-loath-to-comment-biden-sex-assault-accuser-tara-reade-defecting-russia-claims-baseless,2023-05-31T19:57:37Z,"The White House on Wednesday was ""loath to comment"" on Biden sexual assault accuser Tara Reade's defection to Russia, other than to say her claims were ""absolutely false.""
Reade, a former Senate sta… [+3034 chars]"
1325,277,Fox News,Chris Pandolfo,"Utah Rep Chris Stewart to resign from House, shrinking GOP majority",https://www.foxnews.com/politics/utah-rep-chris-stewart-resign-house-shrinking-gop-majority,2023-05-31T11:56:11Z,"Rep. Chris Stewart, R-Utah, is planning to resign from Congress before the end of the year, according to multiple reports.
Stewart, a six-term lawmaker, is expected to announce his intent to leave t… [+3093 chars]"
1326,278,Fox News,Timothy Nerozzi,North Korea elected to World Health Organization executive board,https://www.foxnews.com/world/north-korea-elected-who-executive-board,2023-05-31T17:53:29Z,"The Democratic People's Republic of Korea has been elected to the executive board of the World Health Organization (WHO).
The North Korean Ministry of Public Health's Dr. Jong Min Pak has been seate… [+2810 chars]"
1327,279,Fox News,Megan Myers,"‘I think we’d give up at some point’: Seattle business owner struggles after 11 break-ins, blames city council",https://www.foxnews.com/us/think-wed-give-point-seattle-business-owner-struggles-11-break-ins-blames-city-council,2023-05-31T08:30:22Z,"A Seattle business owner blamed the city council for enabling criminals as his family's two stores struggle to stay afloat following 11 break-ins last year.
""I think we'd give up at some point,"" Yuk… [+4902 chars]"
1328,280,Fox News,Angelica Stabile,"US Navy, Marine Corps joined by Ike, a 'facility dog,' aboard USS Wasp for mental health boost",https://www.foxnews.com/lifestyle/us-navy-marine-corps-joined-facility-dog-uss-wasp-mental-health-boost,2023-05-31T21:47:05Z,"The U.S. Navy and Marine Corps personnel who serve on the USS Wasp will welcome aboard a furry, four-legged friend soon.
Ike, a 2-year-old yellow Labrador retriever, has been assigned as the ship's … [+4106 chars]"
1329,281,Fox News,Adam Shaw,Gorsuch gives scathing overview of COVID-era: ‘Fear and the desire for safety are powerful forces’,https://www.foxnews.com/politics/gorsuch-gives-scathing-overview-covid-era-fear-desire-safety-powerful-forces,2023-05-20T14:58:21Z,Supreme Court Justice Neil Gorsuch used a statement in a lawsuit over the Title 42 public health order to give a scathing overview of how civil liberties were trampled during the COVID-era and the le… [+4552 chars]
1330,282,Fox News,Kendall Tietz,'Heart wrenching': AI expert details dangers of deepfakes and tools to detect manipulated content,https://www.foxnews.com/media/heart-wrenching-ai-expert-details-dangers-deepfakes-and-tools-to-detect-manipulated-content,2023-05-20T17:00:10Z,"While some uses of deepfakes are lighthearted like the pope donning a white Balenciaga puffer jacket or an AI-generated songusing vocals from Drake and The Weeknd, they can also sow doubt about the a… [+7609 chars]"
1331,283,Fox News,Thomas Phippen,Biden admin funding drag queen story hour performer's latest book on 'cruising gay men and femme witches',https://www.foxnews.com/politics/biden-admin-funding-drag-queen-story-hour-performers-latest-book-cruising-gay-men-femme-witches,2023-05-20T00:25:50Z,"The Biden administration is funding a scholarly book on queer performers and digital privacy written by a drag queen who wrote several drag-themed children's books.
The National Endowment for the Hu… [+4244 chars]"
1332,284,Fox News,Andrew Miller,Tennessee man charged with felony reckless endangerment after returning fire on armed auto thieves,https://www.foxnews.com/us/tennessee-man-charged-felony-reckless-endangerment-returning-fire-armed-auto-thieves,2023-05-20T12:30:00Z,"A Tennessee man found himself behind bars this week after returning fire at thieves who were trying to steal a van outside his home.
A Shelby County man was notified by his surveillance system at ar… [+2442 chars]"
1333,285,Fox News,Aaron Kliegman,Dems championed Chicago-area man now charged with attempted murder after Obama commuted his sentence,https://www.foxnews.com/politics/dems-championed-chicago-area-man-now-charged-attempted-murder-previous-life-sentence-commuted,2023-05-20T16:58:03Z,"A Chicago-area man whose life sentence in prison was commuted by then-President Barack Obama in 2015, and who now faces more prison time after being charged with attempted murder, was at one time a d… [+3348 chars]"
1334,286,Fox News,"Adam Sabes, Armando Velasco",Natalee Holloway case: Peruvian Interpol chief reveals how Joran van der Sloot extradition will go down,https://www.foxnews.com/us/natalee-holloway-case-peruvian-interpol-chief-reveals-how-joran-van-der-sloot-extradition-will-go-down,2023-05-20T02:01:17Z,"EXCLUSIVE: An Interpol official says that Joran van der Sloot will be extradited from Peru by FBI agents in the first week of June.
Van der Sloot is the prime suspect in the 2005 disappearance of Na… [+3672 chars]"
1335,287,Fox News,Louis Casiano,Chicago-area man whose life sentence commuted by Obama charged with attempted murder,https://www.foxnews.com/us/chicago-area-man-whose-life-sentence-commuted-obama-charged-with-attempted-murder,2023-05-20T01:29:02Z,"A Chicago-area man who had his life sentence in prison commuted by then-President Barack Obama in 2015, faces more prison time after being charged with attempted murder in connection with a freeway s… [+1939 chars]"
1336,288,Fox News,Associated Press,"Wisconsin cop killer had history of domestic abuse claims, disdain for police",https://www.foxnews.com/us/wisconsin-cop-killer-history-domestic-abuse-claims-disdain-police,2023-05-20T00:44:56Z,"The man who killed two police officers in a roadside shootout in northwestern Wisconsin last month was struggling with a divorce and didn't like getting ""pushed around"" by police, state investigators… [+3041 chars]"
1337,289,Fox News,Adam Sabes,Joran van der Sloot case: Beth Holloway rep says suspect's claim of being 'entrapped' is 'patently untrue',https://www.foxnews.com/us/joran-van-der-sloot-case-beth-holloway-spox-says-suspects-claim-being-entrapped-patently-untrue,2023-05-20T10:00:19Z,"A spokesperson for the mother of Natalee Holloway told Fox News Digital Joran van der Sloot's claim of being ""entrapped"" into a crime is ""patently untrue.""
Van der Sloot is being extradited from Per… [+2809 chars]"
1338,290,Fox News,Chris Eberhart,Missing Minnesota mom Madeline Kingsbury laughs with her kids in 2022 video as special prosecutor is hired,https://www.foxnews.com/us/missing-minnesota-mom-madeline-kingsbury-laughs-kids-2022-video-special-prosecutor-hired,2023-05-20T16:36:08Z,"A special prosecutor, who's ""arguably one of the best in the business,"" a law enforcement source told Madeline Kingsbury's family, is now part of Kingsbury's ""suspicious"" disappearance, Fox News Digi… [+7365 chars]"
1339,291,Fox News,Chris Massaro,"Greece election: Economy, migration, scandals loom large in pivotal vote",https://www.foxnews.com/world/greece-election-economy-migration-scandals-loom-large-pivotal-vote,2023-05-20T16:47:24Z,Greece will go to the polls this Sunday with Prime Minister Kyriakos Mitsotakis and his center-right New Democracy party fighting to hold the center of Greek and European politics as tensions flare a… [+9056 chars]
1340,292,Fox News,Brian Flood,"Durham report renews criticism of NY Times, Washington Post Pulitzer Prizes for Russian collusion coverage",https://www.foxnews.com/media/durham-report-renews-criticism-ny-times-washington-post-pulitzer-prizes-russian-collusion-coverage,2023-05-20T11:00:40Z,"The Durham report has renewed criticism of journalism prizes awarded to The New York Times and Washington Post for Russiagate coverage.
Former President Trump filed a defamation lawsuit last year ag… [+7861 chars]"
1341,293,Fox News,Adam Shaw,"Illinois health care program for noncitizens, including illegal immigrants, balloons to $1.1B",https://www.foxnews.com/politics/illinois-health-care-program-noncitizens-including-illegal-immigrants-balloons-1-1b,2023-05-20T14:37:29Z,"An Illinois program to provide health care coverage to noncitizens, including illegal immigrants, will cost the state $1.1 billion for the upcoming fiscal year, officials said this week, an enormous … [+3174 chars]"
1342,294,Fox News,Kendall Tietz,'Heart wrenching': AI expert details dangers of deepfakes and tools to detect manipulated content,https://www.foxnews.com/media/heart-wrenching-ai-expert-details-dangers-deepfakes-and-tools-to-detect-manipulated-content,2023-05-20T17:00:10Z,"While some uses of deepfakes are lighthearted like the pope donning a white Balenciaga puffer jacket or an AI-generated songusing vocals from Drake and The Weeknd, they can also sow doubt about the a… [+7609 chars]"
1343,295,Fox News,Joy Addison,Reports reveal the risk for strokes is on the rise in young adults,https://www.foxnews.com/health/reports-reveal-risk-strokes-rise-young-adults,2023-05-20T06:10:37Z,"HOUSTON May is National Stroke Awareness Month, and along with education on strokes, doctors are looking for answers to why strokes are happening in younger patients.
The American Stroke Association… [+2451 chars]"
1344,296,Fox News,Haley Chi-Sing,Texas AG Ken Paxton launches probe into Texas Children’s Hospital over 'gender transitioning' procedures,https://www.foxnews.com/politics/texas-ag-ken-paxton-launches-probe-texas-childrens-hospital-gender-transitioning-procedures,2023-05-20T12:40:53Z,"Texas Attorney General Ken Paxton announced an investigation into Texas Children's Hospital Friday regarding the hospital's ""gender transitioning"" procedures, weeks after a similar probe into a separ… [+3454 chars]"
1345,297,Fox News,Shiv Sudhakar,Dianne Feinstein was sicker than public knew due to shingles that caused brain inflammation,https://www.foxnews.com/health/dianne-feinstein-sicker-public-knew-shingles-caused-brain-inflammation,2023-05-20T13:18:47Z,"After she returned to the Senate recently, Sen. Dianne Feinsteins office confirmed that the California senator was hospitalized for severe neurological complications of shingles that affected her bra… [+6681 chars]"
